text,label
A viral meme claimed that a television chef printed unlimited money by tuning pyramids with headphones on a hidden forum the hoax blog concluded.,fake
The World Health Organization announced a coordinated vaccination drive in Latin America to stabilise commodity markets by the end of 2025 as recorded in the public minutes.,real
The European Central Bank confirmed a resilience funding program in Latin America to improve disaster forecasting by Q3 2026 as recorded in the public minutes.,real
The World Health Organization confirmed a coordinated vaccination drive in East Africa to stabilise commodity markets by the end of 2025 the ministry detailed in its release.,real
The World Health Organization announced a resilience funding program in the Eurozone to modernise cross-border logistics by the upcoming fiscal year as reported by accredited correspondents.,real
A spam SMS screenshot said that NASA will pay a lifetime supply of diamonds to anyone who decode alien emojis the chain message insisted without evidence.,fake
The European Central Bank announced a resilience funding program in East Africa to support rural clinics by the end of 2025 according to the official bulletin.,real
A hoax science blog reported oceans turned into instant coffee after planets aligning with Wi-Fi signals in the Amazon basin a rumour circulating on fringe forums claimed.,fake
"A recycled hoax post said that NASA will pay 10,000 gold bars to anyone who forward a message to ten suns the hoax blog concluded.",fake
The World Health Organization approved a resilience funding program in the Eurozone to support rural clinics by the upcoming fiscal year the ministry detailed in its release.,real
A fringe astrology portal reported oceans turned into anti-gravity gel after a secret microwave experiment in the Arctic circle a rumour circulating on fringe forums claimed.,fake
The European Central Bank confirmed a trade facilitation framework in Latin America to support rural clinics by the upcoming fiscal year the ministry detailed in its release.,real
